[ 2026-01-20 16:29:41,935 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-01-20 16:30:28,489 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function sse_md5 at 0x0000013FE395DBC0>
[ 2026-01-20 16:30:28,489 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function validate_bucket_name at 0x0000013FE395DB20>
[ 2026-01-20 16:30:28,489 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function remove_bucket_from_url_paths_from_model at 0x0000013FE395FE20>
[ 2026-01-20 16:30:28,489 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x0000013F98F24EC0>>
[ 2026-01-20 16:30:28,489 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method ClientCreator._inject_s3_input_parameters of <botocore.client.ClientCreator object at 0x0000013F983A3770>>
[ 2026-01-20 16:30:28,489 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function generate_idempotent_uuid at 0x0000013FE395D940>
[ 2026-01-20 16:30:28,490 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function _handle_request_validation_mode_member at 0x0000013FE493C540>
[ 2026-01-20 16:30:28,490 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x0000013FE493C040>
[ 2026-01-20 16:30:28,490 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x0000013F98F24EC0>>
[ 2026-01-20 16:30:28,490 ] botocore.regions - DEBUG - Calling endpoint provider with parameters: {'Bucket': 'customer-churn-model-ck', 'Region': 'us-east-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': True, 'Key': 'customer_churn_model.pkl', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
[ 2026-01-20 16:30:28,490 ] botocore.regions - DEBUG - Endpoint provider result: https://customer-churn-model-ck.s3.amazonaws.com
[ 2026-01-20 16:30:28,490 ] botocore.regions - DEBUG - Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
[ 2026-01-20 16:30:28,491 ] botocore.regions - DEBUG - Selected auth type "v4" as "v4" with signing context params: {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
[ 2026-01-20 16:30:28,491 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_expect_header at 0x0000013FE395DEE0>
[ 2026-01-20 16:30:28,491 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x0000013F98F25010>>
[ 2026-01-20 16:30:28,491 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_recursion_detection_header at 0x0000013FE395D440>
[ 2026-01-20 16:30:28,491 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function inject_api_version_header_if_needed at 0x0000013FE395F420>
[ 2026-01-20 16:30:28,491 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=GetObject) with params: {'url_path': '/customer_churn_model.pkl', 'query_string': {}, 'method': 'GET', 'headers': {'x-amz-checksum-mode': 'ENABLED', 'User-Agent': 'Boto3/1.42.28 md/Botocore#1.42.28 ua/2.1 os/windows#11 md/arch#amd64 lang/python#3.13.9 md/pyimpl#CPython m/Z,e,b,D cfg/retry-mode#legacy Botocore/1.42.28 Resource'}, 'body': b'', 'auth_path': '/customer-churn-model-ck/customer_churn_model.pkl', 'url': 'https://customer-churn-model-ck.s3.amazonaws.com/customer_churn_model.pkl', 'context': {'client_region': 'us-east-1', 'client_config': <botocore.config.Config object at 0x0000013F98805BD0>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 'auth_options': ['aws.auth#sigv4'], 's3_redirect': {'redirected': False, 'bucket': 'customer-churn-model-ck', 'params': {'Bucket': 'customer-churn-model-ck', 'Key': 'customer_churn_model.pkl', 'ChecksumMode': 'ENABLED'}}, 'input_params': {'Bucket': 'customer-churn-model-ck', 'Key': 'customer_churn_model.pkl'}, 'signing': {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'us-east-1'}]}, 'checksum': {'response_algorithms': ['crc32', 'sha1', 'sha256']}}}
[ 2026-01-20 16:30:28,492 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x0000013F98D1ECF0>>
[ 2026-01-20 16:30:28,492 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x0000013F983A3770>>
[ 2026-01-20 16:30:28,492 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <function set_operation_specific_signer at 0x0000013FE395D6C0>
[ 2026-01-20 16:30:28,492 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <function remove_arn_from_signing_path at 0x0000013FE395FF60>
[ 2026-01-20 16:30:28,492 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <function _set_extra_headers_for_unsigned_request at 0x0000013FE493C5E0>
[ 2026-01-20 16:30:28,492 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x0000013F98F25010>>
[ 2026-01-20 16:30:28,492 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-01-20 16:30:28,492 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/customer_churn_model.pkl

host:customer-churn-model-ck.s3.amazonaws.com
x-amz-checksum-mode:ENABLED
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260120T223028Z

host;x-amz-checksum-mode;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-01-20 16:30:28,492 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260120T223028Z
20260120/us-east-1/s3/aws4_request
8c875891fe47658108ecb40b30d66cd90d78ab1d9b94c7396108652b91862de7
[ 2026-01-20 16:30:28,493 ] botocore.auth - DEBUG - Signature:
80750a0ec370f5d14b5d1e0442dcd937dd0492ed1989967b47e14104e3a7a2a8
[ 2026-01-20 16:30:28,493 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <bound method UserAgentString.rebuild_and_replace_user_agent_handler of <botocore.useragent.UserAgentString object at 0x0000013F98806990>>
[ 2026-01-20 16:30:28,493 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <function add_retry_headers at 0x0000013FE395FD80>
[ 2026-01-20 16:30:28,493 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=True, method=GET, url=https://customer-churn-model-ck.s3.amazonaws.com/customer_churn_model.pkl, headers={'x-amz-checksum-mode': b'ENABLED', 'User-Agent': b'Boto3/1.42.28 md/Botocore#1.42.28 ua/2.1 os/windows#11 md/arch#amd64 lang/python#3.13.9 md/pyimpl#CPython m/Z,e,b,D cfg/retry-mode#legacy Botocore/1.42.28 Resource', 'X-Amz-Date': b'20260120T223028Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIAYSF6PAWN3YR2XCU2/20260120/us-east-1/s3/aws4_request, SignedHeaders=host;x-amz-checksum-mode;x-amz-content-sha256;x-amz-date, Signature=80750a0ec370f5d14b5d1e0442dcd937dd0492ed1989967b47e14104e3a7a2a8', 'amz-sdk-invocation-id': b'd0f00878-8932-425b-8ad4-f4b653803f20', 'amz-sdk-request': b'attempt=1'}>
[ 2026-01-20 16:30:28,493 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\certifi\cacert.pem
[ 2026-01-20 16:30:28,683 ] urllib3.connectionpool - DEBUG - https://customer-churn-model-ck.s3.amazonaws.com:443 "GET /customer_churn_model.pkl HTTP/1.1" 200 4257137
[ 2026-01-20 16:30:28,684 ] botocore.hooks - DEBUG - Event before-parse.s3.GetObject: calling handler <function _handle_200_error at 0x0000013FE493C360>
[ 2026-01-20 16:30:28,684 ] botocore.hooks - DEBUG - Event before-parse.s3.GetObject: calling handler <function handle_expires_header at 0x0000013FE493C180>
[ 2026-01-20 16:30:28,684 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': 'HjBH7p+65XtnsZ0dHc+DxyURCYr8pKOkSY75ZdKM59t1aPrLt9PO6R3CXwWpt7RrcXK32TXmud2IeBhl1WQongqIlIIyZWd2DmSXjMGoavA=', 'x-amz-request-id': '7AABGX6YDWKWK4Z4', 'Date': 'Tue, 20 Jan 2026 22:30:29 GMT', 'Last-Modified': 'Tue, 20 Jan 2026 21:17:23 GMT', 'ETag': '"ffec54746e5ac29ae1fac50401f4952a"', 'x-amz-checksum-crc32': 'emtVgw==', 'x-amz-checksum-type': 'FULL_OBJECT', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Content-Type': 'binary/octet-stream', 'Content-Length': '4257137', 'Server': 'AmazonS3'}
[ 2026-01-20 16:30:28,684 ] botocore.parsers - DEBUG - Response body:
<botocore.httpchecksum.StreamingChecksumBody object at 0x0000013F98FAE380>
[ 2026-01-20 16:30:28,685 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <function _update_status_code at 0x0000013FE493C4A0>
[ 2026-01-20 16:30:28,685 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <botocore.retryhandler.RetryHandler object at 0x0000013F98F24D70>
[ 2026-01-20 16:30:28,685 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-01-20 16:30:28,685 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x0000013F98F24EC0>>
[ 2026-01-20 16:30:28,685 ] boto3.resources.action - DEBUG - Response: {'ResponseMetadata': {'RequestId': '7AABGX6YDWKWK4Z4', 'HostId': 'HjBH7p+65XtnsZ0dHc+DxyURCYr8pKOkSY75ZdKM59t1aPrLt9PO6R3CXwWpt7RrcXK32TXmud2IeBhl1WQongqIlIIyZWd2DmSXjMGoavA=', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amz-id-2': 'HjBH7p+65XtnsZ0dHc+DxyURCYr8pKOkSY75ZdKM59t1aPrLt9PO6R3CXwWpt7RrcXK32TXmud2IeBhl1WQongqIlIIyZWd2DmSXjMGoavA=', 'x-amz-request-id': '7AABGX6YDWKWK4Z4', 'date': 'Tue, 20 Jan 2026 22:30:29 GMT', 'last-modified': 'Tue, 20 Jan 2026 21:17:23 GMT', 'etag': '"ffec54746e5ac29ae1fac50401f4952a"', 'x-amz-checksum-crc32': 'emtVgw==', 'x-amz-checksum-type': 'FULL_OBJECT', 'x-amz-server-side-encryption': 'AES256', 'accept-ranges': 'bytes', 'content-type': 'binary/octet-stream', 'content-length': '4257137', 'server': 'AmazonS3'}, 'ChecksumAlgorithm': 'crc32', 'RetryAttempts': 0}, 'AcceptRanges': 'bytes', 'LastModified': datetime.datetime(2026, 1, 20, 21, 17, 23, tzinfo=tzutc()), 'ContentLength': 4257137, 'ETag': '"ffec54746e5ac29ae1fac50401f4952a"', 'ChecksumCRC32': 'emtVgw==', 'ChecksumType': 'FULL_OBJECT', 'ContentType': 'binary/octet-stream', 'ServerSideEncryption': 'AES256', 'Metadata': {}, 'Body': <botocore.httpchecksum.StreamingChecksumBody object at 0x0000013F98FAE380>}
[ 2026-01-20 16:30:34,040 ] root - INFO - Production model loaded from S3 bucket.
[ 2026-01-20 16:30:34,041 ] root - ERROR - Error occurred in python script: [C:\Users\kavet\OneDrive\Desktop\github\src\entity\s3_estimator.py] at line number [64]: MyModel.predict() got an unexpected keyword argument 'dataframe'
[ 2026-01-20 16:30:34,041 ] root - ERROR - Error occurred in python script: [C:\Users\kavet\OneDrive\Desktop\github\src\pipline\prediction_pipeline.py] at line number [128]: Error occurred in python script: [C:\Users\kavet\OneDrive\Desktop\github\src\entity\s3_estimator.py] at line number [64]: MyModel.predict() got an unexpected keyword argument 'dataframe'
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[0:6]
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[7:11]
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[12:25]
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[26:27]
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,057 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[28:35]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[36:39]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[40:50]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[51:54]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[55:61]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[62:64]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[65:79]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[80:85]
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,058 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[86:98]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[99:105]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[106:118]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[119:122]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[123:136]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[137:140]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[141:156]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[157:160]
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,059 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[161:175]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[176:179]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[180:192]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[193:196]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[197:213]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[214:217]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[218:229]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[230:233]
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,060 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[234:245]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[246:249]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[250:265]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[266:269]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[270:278]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[279:293]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[294:310]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[311:314]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[315:328]
[ 2026-01-20 16:31:26,061 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[329:345]
[ 2026-01-20 16:31:26,062 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:31:26,062 ] python_multipart.multipart - DEBUG - Calling on_end with no data
[ 2026-01-20 16:31:26,062 ] root - INFO - Entered get_churn_data_as_dict method of ChurnData class
[ 2026-01-20 16:31:26,062 ] root - INFO - Created churn data dict
[ 2026-01-20 16:31:26,062 ] root - INFO - Exited get_churn_data_as_dict method of ChurnData class
[ 2026-01-20 16:31:26,064 ] root - INFO - Entered predict method of ChurnDataClassifier class
[ 2026-01-20 16:31:26,064 ] root - INFO - Entered the get_file_object method of SimpleStorageService class
[ 2026-01-20 16:31:26,064 ] root - INFO - Entered the get_bucket method of SimpleStorageService class
[ 2026-01-20 16:31:26,064 ] boto3.resources.factory - DEBUG - Loading s3:Bucket
[ 2026-01-20 16:31:26,065 ] boto3.resources.model - DEBUG - Renaming Bucket attribute name
[ 2026-01-20 16:31:26,065 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.Bucket: calling handler <function lazy_call.<locals>._handler at 0x0000013F983FC0E0>
[ 2026-01-20 16:31:26,065 ] root - INFO - Exited the get_bucket method of SimpleStorageService class
[ 2026-01-20 16:31:26,066 ] boto3.resources.collection - DEBUG - Calling paginated s3:list_objects with {'Bucket': 'customer-churn-model-ck', 'Prefix': 'customer_churn_model.pkl'}
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function set_list_objects_encoding_type_url at 0x0000013FE395EFC0>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function validate_bucket_name at 0x0000013FE395DB20>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function remove_bucket_from_url_paths_from_model at 0x0000013FE395FE20>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x0000013F98F24EC0>>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method ClientCreator._inject_s3_input_parameters of <botocore.client.ClientCreator object at 0x0000013F983A3770>>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function generate_idempotent_uuid at 0x0000013FE395D940>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function _handle_request_validation_mode_member at 0x0000013FE493C540>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x0000013FE493C040>
[ 2026-01-20 16:31:26,066 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x0000013F98F24EC0>>
[ 2026-01-20 16:31:26,067 ] botocore.regions - DEBUG - Calling endpoint provider with parameters: {'Bucket': 'customer-churn-model-ck', 'Region': 'us-east-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': True, 'Prefix': 'customer_churn_model.pkl', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
[ 2026-01-20 16:31:26,067 ] botocore.regions - DEBUG - Endpoint provider result: https://customer-churn-model-ck.s3.amazonaws.com
[ 2026-01-20 16:31:26,067 ] botocore.regions - DEBUG - Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
[ 2026-01-20 16:31:26,067 ] botocore.regions - DEBUG - Selected auth type "v4" as "v4" with signing context params: {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
[ 2026-01-20 16:31:26,067 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_expect_header at 0x0000013FE395DEE0>
[ 2026-01-20 16:31:26,067 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x0000013F98F25010>>
[ 2026-01-20 16:31:26,067 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_recursion_detection_header at 0x0000013FE395D440>
[ 2026-01-20 16:31:26,067 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function inject_api_version_header_if_needed at 0x0000013FE395F420>
[ 2026-01-20 16:31:26,067 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=ListObjects) with params: {'url_path': '', 'query_string': {'prefix': 'customer_churn_model.pkl', 'encoding-type': 'url'}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.42.28 md/Botocore#1.42.28 ua/2.1 os/windows#11 md/arch#amd64 lang/python#3.13.9 md/pyimpl#CPython m/e,C,D,Z,b cfg/retry-mode#legacy Botocore/1.42.28 Resource'}, 'body': b'', 'auth_path': '/customer-churn-model-ck/', 'url': 'https://customer-churn-model-ck.s3.amazonaws.com/?prefix=customer_churn_model.pkl&encoding-type=url', 'context': {'client_region': 'us-east-1', 'client_config': <botocore.config.Config object at 0x0000013F98805BD0>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 'auth_options': ['aws.auth#sigv4'], 'encoding_type_auto_set': True, 's3_redirect': {'redirected': False, 'bucket': 'customer-churn-model-ck', 'params': {'Bucket': 'customer-churn-model-ck', 'Prefix': 'customer_churn_model.pkl', 'EncodingType': 'url'}}, 'input_params': {'Bucket': 'customer-churn-model-ck', 'Prefix': 'customer_churn_model.pkl'}, 'signing': {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'us-east-1'}]}}}
[ 2026-01-20 16:31:26,067 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x0000013F98D1ECF0>>
[ 2026-01-20 16:31:26,067 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x0000013F983A3770>>
[ 2026-01-20 16:31:26,067 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x0000013FE395D6C0>
[ 2026-01-20 16:31:26,068 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function remove_arn_from_signing_path at 0x0000013FE395FF60>
[ 2026-01-20 16:31:26,068 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function _set_extra_headers_for_unsigned_request at 0x0000013FE493C5E0>
[ 2026-01-20 16:31:26,068 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x0000013F98F25010>>
[ 2026-01-20 16:31:26,068 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-01-20 16:31:26,068 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
